"date","ws","wd","nox","no2","o3","pm10","so2","co","pm25"
1999-10-17 00:00:00,3.24,50,134,28,1,22,1.6175,1.4,18
1999-10-17 01:00:00,3.24,40,128,34,1,19,1.93,1.3,13
1999-10-17 02:00:00,3.84,40,85,30,1,19,2.156667,0.7,13
1999-10-17 03:00:00,3,50,78,28,1,19,1.315,0.65,16
1999-10-17 04:00:00,2.64,20,69,24,1,18,0.7775,0.525,13
1999-10-17 05:00:00,3.48,20,80,25,1,19,0.67,0.55,13
1999-10-17 06:00:00,3.48,30,94,26,1,21,0.9925,0.7,15
1999-10-17 07:00:00,3.12,50,138,34,2,28,2.07,0.975,18
1999-10-17 09:00:00,6.96,90,192,42,3,37,9.965,1.825,29
1999-10-17 10:00:00,7.32,80,142,35,5,32,10.095,1.475,22
1999-10-17 11:00:00,8.16,70,165,41,6,31,9.1925,1.65,17
1999-10-17 12:00:00,8.639999,80,162,52,7,29,7.51,1.675,16
1999-10-17 13:00:00,7.92,80,133,39,8,28,5.675,1.45,16
1999-10-17 14:00:00,8.04,90,160,34,8,27,5.375,2.65,16
1999-10-17 15:00:00,7.32,70,181,46,7,26,5.415,2.55,13
1999-10-17 17:00:00,4.32,70,146,49,3,27,3.1275,2.625,16
1999-10-17 18:00:00,4.2,60,131,44,2,28,2.6775,1.9,16
1999-10-17 19:00:00,3.6,70,219,22,2,35,4.55,2.55,20
1999-10-17 20:00:00,3.12,60,312,40,2,38,7.5525,3.8,26
1999-10-17 21:00:00,5.4,80,193,42,2,33,6.235,1.775,22
1999-10-17 22:00:00,6.12,80,162,46,3,30,5.6075,1.175,17
1999-10-17 23:00:00,5.88,80,162,44,3,30,6.9925,1.225,19
1999-10-18 00:00:00,5.4,80,88,31,4,23,4.7025,0.675,14
1999-10-18 01:00:00,5.04,80,54,24,4,19,2.156667,0.4333333,12
1999-10-18 02:00:00,2.88,80,37,24,5,16,1.696667,0.2333333,12
1999-10-18 03:00:00,2.52,40,48,19,6,14,1.165,0.225,7
1999-10-18 04:00:00,3,30,105,28,3,19,2.57,0.575,14
1999-10-18 06:00:00,3.12,40,173,55,2,25,3.455,1.075,17
1999-10-18 07:00:00,3.72,40,213,48,2,36,4.6375,1.725,19
1999-10-18 08:00:00,4.8,50,214,49,3,42,5.545,1.425,27
1999-10-18 09:00:00,6.24,70,186,29,4,43,7.035,1.05,21
1999-10-18 10:00:00,6.48,70,204,55,4,48,7.165,1.1,23
1999-10-18 11:00:00,6.48,80,148,34,6,41,5.2225,0.975,18
1999-10-18 12:00:00,6.72,70,199,54,6,41,5.89,1.4,18
1999-10-18 13:00:00,7.08,70,196,46,6,40,5.18,1.225,23
1999-10-18 14:00:00,6.72,70,230,68,5,38,5.91,1.675,22
1999-10-18 15:00:00,7.32,70,230,68,5,42,5.76,2,19
1999-10-18 16:00:00,6.6,80,193,33,4,36,5.415,2.3,18
1999-10-18 17:00:00,6.12,70,162,53,2,31,4.1225,1.9,17
1999-10-18 18:00:00,4.8,70,109,29,2,24,2.59,1.35,15
1999-10-18 19:00:00,4.8,50,93,34,2,22,1.855,0.85,11
1999-10-18 20:00:00,3.48,50,177,45,2,29,3.84,1.5,18
1999-10-18 21:00:00,3.12,40,162,44,2,30,3.7975,1.175,23
1999-10-18 22:00:00,4.2,100,173,42,2,32,3.495,1.125,18
1999-10-18 23:00:00,5.88,90,165,44,2,31,3.6025,1.05,18
1999-10-19 00:00:00,6,100,76,27,2,21,1.7275,0.3,12
1999-10-19 01:00:00,3,90,48,21,2,19,0.92,0.2,15
1999-10-19 02:00:00,2.64,60,63,22,2,18,1.466667,0.2,13
1999-10-19 03:00:00,2.64,40,38,21,3,18,0.6275,0.1,11
1999-10-19 04:00:00,3,30,53,22,3,17,0.885,0.2,14
1999-10-19 05:00:00,3.36,50,94,25,1,20,1.6825,0.4,13
1999-10-19 06:00:00,3.48,40,139,33,1,26,2.5475,0.825,19
1999-10-19 07:00:00,4.08,40,138,39,2,32,2.9575,1.175,20
1999-10-19 08:00:00,5.16,40,182,41,3,38,5.1775,1.55,25
1999-10-19 09:00:00,7.2,60,262,48,4,46,7.79,1.95,29
1999-10-19 10:00:00,6.72,70,195,30,5,49,6.73,1.3,25
1999-10-19 13:00:00,7.08,70,177,41,7,41,5.7625,1.2,29
1999-10-19 14:00:00,6.96,60,89,36,10,32,3.625,0.65,15
1999-10-19 15:00:00,6.72,60,123,40,8,36,3.6675,1.05,20
1999-10-19 16:00:00,7.44,70,182,44,5,45,5.285,2.475,25
1999-10-19 17:00:00,6.72,70,163,52,3,42,4.4225,2.175,27
1999-10-19 18:00:00,5.76,70,226,56,3,40,6.065,3.125,28
1999-10-19 19:00:00,7.92,100,213,34,2,43,7.0575,2.475,29
1999-10-19 21:00:00,8.04,90,250,55,2,48,13.6375,2.05,33
1999-10-19 22:00:00,6.84,90,204,44,2,42,9.2975,1.675,27
1999-10-19 23:00:00,6.36,80,197,43,1,39,8.05,1.275,26
1999-10-20 00:00:00,4.56,80,69,30,2,30,3.8175,0.45,21
1999-10-20 01:00:00,3.12,70,47,27,3,25,2.816667,0.2,19
1999-10-20 02:00:00,2.76,50,43,25,7,24,2.876667,0.2,18
1999-10-20 03:00:00,3.12,50,66,29,4,30,3.0425,0.35,22
1999-10-20 04:00:00,3.72,50,112,32,3,33,5.155,0.5,25
1999-10-20 06:00:00,5.52,80,280,63,1,51,9.43,1.925,37
1999-10-20 11:00:00,6.96,70,279,48,2,51,10.5525,2,38
1999-10-20 12:00:00,7.2,90,299,56,2,50,10.1825,2.1,40
1999-10-20 13:00:00,5.88,70,301,68,2,54,9.62,1.8,39
1999-10-20 14:00:00,6,60,292,58,1,51,8.5675,2.675,37
1999-10-20 15:00:00,5.04,80,224,46,1,51,6.3625,2.125,41
1999-10-20 16:00:00,4.8,60,233,50,1,48,5.3925,2.875,36
1999-10-20 17:00:00,4.92,60,267,63,1,46,5.805,3.275,36
1999-10-20 18:00:00,4.56,70,230,45,1,45,5.1375,3.025,35
1999-10-20 19:00:00,4.56,70,197,49,0,41,4.1425,2.125,28
1999-10-20 20:00:00,4.68,70,213,42,1,46,5.3275,1.775,33
1999-10-20 21:00:00,4.68,70,188,38,0,44,6.17,1.6,29
1999-10-20 22:00:00,5.28,70,165,34,1,41,6.405,1.325,28
1999-10-20 23:00:00,5.16,70,142,35,1,39,5.63,1.075,25
1999-10-21 00:00:00,5.04,60,104,31,1,35,4.165,0.75,24
1999-10-21 01:00:00,4.8,70,81,27,1,31,1.926667,0.5666667,21
1999-10-21 02:00:00,5.16,70,49,26,3,28,0.98,0.4333333,20
1999-10-21 03:00:00,5.64,70,72,27,2,29,0.755,0.475,20
1999-10-21 04:00:00,5.04,70,70,29,1,29,0.7125,0.525,22
1999-10-21 06:00:00,4.56,60,207,46,1,45,2.9525,1.55,32
1999-10-21 07:00:00,4.32,60,246,41,1,51,3.7525,2.6,7
1999-10-21 08:00:00,4.44,60,214,47,1,48,3.1275,1.825,38
1999-10-21 09:00:00,5.88,90,377,85,1,42,8.3075,2.45,40
1999-10-21 10:00:00,4.56,110,289,34,1,41,7.81,2.05,25
1999-10-21 11:00:00,3.96,110,324,52,1,47,6.4525,2.85,34
1999-10-21 12:00:00,4.08,80,412,40,1,60,7.485,2.95,43
1999-10-21 13:00:00,4.2,80,421,55,1,66,8.37,3.25,49
1999-10-21 14:00:00,5.04,100,543,92,2,77,11.5875,4.175,58
1999-10-21 16:00:00,5.16,90,309,64,0,56,8.3075,3.9,41
1999-10-21 17:00:00,4.44,100,294,67,0,42,6.4275,3.5,30
1999-10-21 18:00:00,4.32,110,283,63,0,38,5.785,3.5,29
1999-10-21 19:00:00,4.32,120,278,36,0,31,5.5675,3.975,23
1999-10-21 20:00:00,5.52,130,284,59,1,39,5.6975,4.65,24
1999-10-21 21:00:00,5.88,140,249,48,1,28,4.6175,3.15,26
1999-10-21 22:00:00,3.24,140,181,47,0,20,2.8475,1.575,13
1999-10-21 23:00:00,4.2,140,259,52,0,31,4.0325,2.325,20
1999-10-22 00:00:00,4.68,160,165,36,2,32,2.5,1.3,19
1999-10-22 01:00:00,5.16,190,130,37,3,26,1.926667,0.9,16
1999-10-22 02:00:00,4.8,170,137,43,5,17,2.963333,0.7,10
1999-10-22 03:00:00,2.64,180,147,47,3,17,2.565,0.925,10
1999-10-22 04:00:00,3.72,160,144,43,1,19,2.3525,0.85,11
1999-10-22 05:00:00,3.84,140,178,51,0,29,2.76,1.025,20
1999-10-22 06:00:00,4.2,120,249,55,0,33,3.775,2,20
1999-10-22 07:00:00,4.56,130,408,73,1,50,6.365,3.6,32
1999-10-22 08:00:00,4.44,120,268,65,0,53,4.7675,2.275,31
1999-10-22 09:00:00,5.28,140,213,56,1,46,4.5525,1.4,26
1999-10-22 10:00:00,5.4,150,286,83,2,52,6.6025,1.575,27
1999-10-22 11:00:00,6.12,150,320,84,2,53,8.1325,2.45,29
1999-10-22 18:00:00,3.6,130,286,47,1,29,4.7025,4.175,18
1999-10-22 21:00:00,3.12,160,277,48,0,29,4.4225,3.025,20
1999-10-22 23:00:00,2.52,140,251,55,0,28,3.8825,2.775,16
1999-10-23 02:00:00,3.84,160,143,45,3,19,2.733333,1.166667,11
1999-10-23 03:00:00,4.08,130,114,36,4,21,1.765,0.825,10
1999-10-23 04:00:00,4.92,130,101,36,6,17,1.485,0.6,11
1999-10-23 06:00:00,6.24,140,148,46,4,21,2.2875,0.9,14
1999-10-23 07:00:00,5.88,140,220,54,2,31,3.995,1.675,19
1999-10-23 13:00:00,7.44,190,185,43,3,40,3.5375,2.15,22
1999-10-23 14:00:00,6.84,200,214,54,2,35,3.7975,2.25,19
1999-10-23 15:00:00,6.12,190,313,64,2,38,5.18,4,26
1999-10-23 16:00:00,6.36,190,245,51,1,30,4.1,3.075,20
1999-10-23 17:00:00,5.04,190,225,56,1,30,3.43,2.75,19
1999-10-23 19:00:00,4.32,130,201,55,1,31,2.85,3.15,19
1999-10-23 20:00:00,4.08,180,209,48,1,29,3.19,2.925,20
1999-10-23 21:00:00,3.72,140,178,53,1,28,2.3525,1.85,16
1999-10-23 23:00:00,3.48,120,193,43,1,29,2.7825,2.35,19
1999-10-24 00:00:00,4.2,170,130,45,2,25,1.49,1.4,13
1999-10-24 04:00:00,6.84,90,112,36,5,14,1.6625,0.825,8
1999-10-24 11:00:00,7.44,200,179,48,4,23,3.4925,2.5,18
1999-10-24 12:00:00,12.84,220,141,39,10,13,2.61,2.2,12
1999-10-24 14:00:00,10.08,210,200,50,8,20,3.4325,2.625,16
1999-10-24 15:00:00,7.92,210,330,70,4,30,6.365,4.875,18
1999-10-24 19:00:00,5.76,210,384,69,2,35,6.8625,5.4,26
1999-10-24 22:00:00,3.48,200,255,47,2,31,4.5325,3.5,21
1999-10-25 01:00:00,3.84,180,112,32,6,14,1.523333,1.033333,11
1999-10-25 04:00:00,4.08,190,197,51,3,22,3.085,1.175,15
1999-10-25 06:00:00,5.28,200,432,72,2,51,7.4,2.95,34
1999-10-25 07:00:00,4.44,210,486,80,2,75,8.6725,4.65,44
1999-10-25 08:00:00,4.32,200,372,69,1,61,6.6,3.325,34
1999-10-25 09:00:00,4.8,210,420,78,2,63,7.465,3.8,37
1999-10-25 10:00:00,5.76,200,335,72,2,63,6.5175,2.475,36
1999-10-25 11:00:00,6.48,220,399,74,3,63,8.5,3.275,37
1999-10-25 12:00:00,6.84,230,461,65,3,64,10.055,3.55,39
1999-10-25 13:00:00,6.96,230,368,77,4,55,8.155,2.775,31
1999-10-25 14:00:00,6.48,240,527,116,3,63,11.0675,4.75,41
1999-10-25 15:00:00,5.04,230,512,91,2,64,10.3575,5.625,39
1999-10-25 16:00:00,4.92,230,512,87,2,58,9.8375,5.8,36
1999-10-25 17:00:00,4.68,230,545,75,2,57,10.465,6.75,37
1999-10-25 18:00:00,3.72,210,562,79,2,60,10.575,7.5275,39
1999-10-25 19:00:00,3.24,210,377,59,1,61,6.9275,4.075,41
1999-10-25 20:00:00,2.64,180,394,67,1,55,7.0775,3.625,37
1999-10-25 21:00:00,1.8,0,433,56,1,51,7.7475,4,36
1999-10-25 22:00:00,1.2,0,430,61,1,58,7.8975,3.8,43
1999-10-25 23:00:00,0.72,0,396,54,1,52,7.14,3.625,36
1999-10-26 00:00:00,1.44,320,309,41,1,44,5.4375,2.35,32
1999-10-26 01:00:00,2.04,310,287,43,1,40,5.236667,2.066667,32
1999-10-26 02:00:00,2.64,290,246,33,1,38,5.176667,1.9,29
1999-10-26 03:00:00,1.44,280,274,38,1,36,4.8525,1.725,30
1999-10-26 04:00:00,1.68,0,303,39,1,38,5.37,1.725,31
1999-10-26 05:00:00,2.28,250,442,50,2,52,7.81,2.575,38
1999-10-26 06:00:00,3.72,250,569,63,2,67,10.1625,3.9,48
1999-10-26 07:00:00,4.2,250,648,64,2,87,12.04,5.325,59
1999-10-26 08:00:00,4.2,270,586,72,2,90,11.22,4.15,61
1999-10-26 09:00:00,3.96,210,553,66,2,82,10.8325,3.775,56
1999-10-26 10:00:00,4.44,260,507,62,1,82,11.22,3.7,55
1999-10-26 11:00:00,5.04,280,273,58,1,47,8.6725,2.75,31
1999-10-26 12:00:00,4.8,270,195,49,2,38,7.445,1.8,24
1999-10-26 13:00:00,5.04,250,193,56,2,35,5.9975,1.625,17
1999-10-26 14:00:00,7.08,270,183,46,2,44,5.5875,1.675,24
1999-10-26 15:00:00,3.84,270,225,69,2,31,5.265,1.825,19
1999-10-26 16:00:00,3.96,260,260,53,1,36,5.61,2.925,24
1999-10-26 17:00:00,3.72,250,368,42,2,40,7.6175,4.725,26
1999-10-26 18:00:00,4.2,230,404,58,2,48,8.1575,4.8,32
1999-10-26 19:00:00,4.2,220,451,65,2,54,8.57,4.7,38
1999-10-26 20:00:00,3.72,250,443,56,1,53,8.3725,4.525,38
1999-10-26 21:00:00,3.96,200,417,60,1,48,7.27,3.75,35
1999-10-26 22:00:00,2.52,230,422,53,1,47,7.2475,3.625,35
1999-10-26 23:00:00,2.52,250,367,52,1,47,6.3,2.775,34
1999-10-27 00:00:00,2.16,230,214,35,0,29,3.2825,1.6,19
1999-10-27 01:00:00,2.04,220,187,34,0,24,2.33,1.133333,17
1999-10-27 02:00:00,1.8,260,187,36,1,25,2.963333,1,19
1999-10-27 03:00:00,1.8,240,170,31,0,24,1.9425,0.925,16
1999-10-27 04:00:00,2.16,180,210,29,1,27,2.545,1.15,20
1999-10-27 06:00:00,3,220,408,55,1,51,6.0425,2.625,35
1999-10-27 07:00:00,3.24,210,512,61,2,62,8.09,3.825,41
1999-10-27 08:00:00,4.08,190,536,62,2,69,8.825,3.625,42
1999-10-27 10:00:00,5.52,200,377,78,1,46,6.95,2.425,29
1999-10-27 11:00:00,6.36,210,391,63,2,48,7.9175,2.7,29
1999-10-27 12:00:00,8.04,220,446,72,2,50,9.3425,3.375,33
1999-10-27 13:00:00,7.92,220,462,59,3,47,10.16,3.3,32
1999-10-27 14:00:00,7.68,230,457,80,2,50,9.3425,3.55,6
1999-10-27 15:00:00,7.44,210,504,92,3,48,9.6675,4.225,27
1999-10-27 16:00:00,6,210,534,77,2,51,9.86,6.25,34
1999-10-27 17:00:00,5.52,210,565,79,1,53,9.73,6.975,31
1999-10-27 18:00:00,5.64,190,525,68,1,49,8.65,6.725,28
1999-10-27 19:00:00,5.64,190,429,44,1,46,7.185,6,27
1999-10-27 20:00:00,5.52,190,280,42,0,39,3.7525,2.425,24
1999-10-27 21:00:00,5.16,240,422,56,1,46,6.235,4.175,30
1999-10-27 22:00:00,3.36,210,364,48,0,44,5.3925,3.475,30
1999-10-27 23:00:00,2.64,200,317,48,0,38,4.4025,2.65,27
1999-10-28 00:00:00,1.68,200,223,38,1,27,2.2875,1.5,18
1999-10-28 01:00:00,2.4,270,149,35,0,26,0.6633334,1.2,18
1999-10-28 02:00:00,3.12,190,175,39,2,29,2.07,1.133333,19
1999-10-28 03:00:00,1.92,190,175,37,1,29,1.5725,1.15,21
1999-10-28 04:00:00,3,190,203,39,1,31,2.2,1.1,22
1999-10-28 06:00:00,3.72,310,427,66,2,51,6.215,2.8,35
1999-10-28 07:00:00,4.44,190,680,75,3,74,10.705,5.375,47
1999-10-28 08:00:00,4.32,200,499,79,1,75,7.985,3.7,53
1999-10-28 09:00:00,4.44,230,375,83,1,65,6.17,2.575,42
1999-10-28 10:00:00,4.56,250,363,81,2,49,6.2775,2.325,28
1999-10-28 11:00:00,5.04,230,428,74,3,51,8.415,3.075,32
1999-10-28 12:00:00,5.28,240,487,74,3,54,9.99,3.375,37
1999-10-28 13:00:00,5.64,240,525,89,3,55,10.1375,4.1,35
1999-10-28 15:00:00,4.8,250,359,81,2,46,6.3,4.025,27
1999-10-28 16:00:00,3.48,230,342,62,2,46,6.4475,4.1,29
1999-10-28 17:00:00,2.04,270,408,99,2,44,6.56,4.475,31
1999-10-28 18:00:00,2.52,0,564,83,2,58,10.25,7.175,42
1999-10-28 19:00:00,1.92,220,839,101,3,107,14.8875,9.46,70
1999-10-28 20:00:00,0.96,0,658,72,2,91,11.22,7.8525,63
1999-10-28 21:00:00,1.2,0,865,96,2,87,14.6925,9.635,62
1999-10-28 22:00:00,1.08,270,525,67,1,65,8.35,5.925,54
1999-10-28 23:00:00,1.56,0,341,45,0,45,4.855,3.35,36
1999-10-29 00:00:00,1.08,320,270,34,0,36,3.1725,2.5,30
1999-10-29 01:00:00,0.84,290,214,30,0,28,1.786667,1.666667,24
1999-10-29 02:00:00,1.2,300,176,25,1,21,2.016667,1.466667,19
1999-10-29 03:00:00,1.08,320,169,26,0,20,0.99,1.35,19
1999-10-29 04:00:00,0.72,20,217,30,0,31,1.7475,1.4,28
1999-10-29 06:00:00,1.32,130,567,85,2,70,8.3275,4.075,58
1999-10-29 07:00:00,1.44,140,461,58,1,86,6.99,3.7,67
1999-10-29 12:00:00,2.88,150,518,83,1,80,12.365,4.8,55
1999-10-29 15:00:00,3.36,150,313,75,1,54,7.83,3.225,32
1999-10-29 16:00:00,3.6,130,224,53,0,44,5.825,2.525,31
1999-10-29 17:00:00,2.76,130,211,61,1,37,5.265,3.125,28
1999-10-29 18:00:00,2.52,130,243,49,1,41,5.675,2.825,30
1999-10-29 19:00:00,3.12,120,276,55,1,44,6.085,3.5,35
1999-10-29 20:00:00,3.12,130,225,59,0,45,4.6825,2.225,39
1999-10-29 21:00:00,2.04,120,285,54,1,43,5.22,2.375,36
1999-10-29 22:00:00,3.24,100,264,46,0,38,4.7675,2.25,30
1999-10-29 23:00:00,3.6,110,230,48,0,36,4.0775,2.05,28
1999-10-30 00:00:00,3.96,90,161,38,0,26,2.525,1.2,20
1999-10-30 01:00:00,3.96,110,153,34,0,24,2.33,1.033333,18
1999-10-30 02:00:00,4.44,110,119,24,0,24,2.183333,0.9333333,18
1999-10-30 03:00:00,2.4,130,107,30,1,26,1.1225,0.775,18
1999-10-30 04:00:00,3,130,174,28,1,32,2.18,1.2,21
1999-10-30 06:00:00,5.4,170,215,30,1,58,3.3025,1.7,33
1999-10-30 07:00:00,6.72,180,304,52,1,81,4.8125,2.45,46
1999-10-30 08:00:00,6.72,190,284,32,1,81,5.115,2.5,49
1999-10-30 09:00:00,6.72,180,260,43,1,80,4.8975,2.775,48
1999-10-30 10:00:00,7.08,190,207,41,2,66,4.36,2.05,39
1999-10-30 11:00:00,7.32,180,246,55,2,63,5.6975,3.325,36
1999-10-30 12:00:00,8.16,160,185,45,1,52,4.3375,2.35,30
1999-10-30 13:00:00,9.12,180,178,45,2,46,3.84,2.5,27
1999-10-30 14:00:00,10.32,190,173,40,3,44,3.28,2.15,29
1999-10-30 15:00:00,9.84,190,174,49,4,38,2.9975,1.9,25
1999-10-30 16:00:00,9.6,190,312,39,3,36,5.0925,4.1,25
1999-10-30 17:00:00,9,230,467,67,3,32,7.9175,7.375,23
1999-10-30 18:00:00,6.84,220,329,60,2,32,5.265,4.95,22
1999-10-30 19:00:00,7.32,210,302,60,2,38,4.445,3.9,22
1999-10-30 20:00:00,9.12,220,259,53,2,40,3.495,2.75,26
1999-10-30 21:00:00,7.92,230,265,39,3,38,4.0125,2.975,24
1999-10-30 22:00:00,7.68,220,306,45,3,38,4.7025,3.575,22
1999-10-30 23:00:00,8.04,220,305,44,3,40,5.095,4.05,23
1999-10-31 00:00:00,8.16,220,315,47,4,39,4.79,4.125,22
1999-10-31 01:00:00,7.56,220,252,40,3,39,3.853333,2.533333,21
1999-10-31 02:00:00,7.2,220,295,33,6,36,5.753334,3.933333,21
1999-10-31 03:00:00,7.56,210,189,36,7,32,2.7375,1.775,17
1999-10-31 04:00:00,7.92,220,133,42,9,29,1.3575,1.25,15
1999-10-31 06:00:00,8.52,220,166,40,6,33,2.005,1.4,18
1999-10-31 07:00:00,7.68,220,203,51,5,36,2.6525,1.725,21
1999-10-31 08:00:00,6.84,220,214,52,5,39,2.76,1.875,24
1999-10-31 09:00:00,8.76,220,272,64,4,47,4.0775,2.25,27
1999-10-31 10:00:00,10.08,220,252,46,5,48,4.165,2.7,27
1999-10-31 11:00:00,9.84,210,202,49,6,46,3.1275,1.925,23
1999-10-31 12:00:00,9,230,197,45,7,48,3.43,2.275,21
1999-10-31 13:00:00,10.8,220,206,56,8,44,3.6675,2.35,21
1999-10-31 14:00:00,10.32,200,238,60,6,43,3.8175,2.625,22
1999-10-31 15:00:00,8.4,200,220,49,6,46,3.6025,3.3,25
1999-10-31 16:00:00,7.32,200,321,62,4,44,5.2,4.05,25
1999-10-31 17:00:00,7.32,190,421,50,3,53,7.1425,6.425,36
1999-10-31 18:00:00,5.88,200,415,73,3,49,6.95,6.5,29
1999-10-31 19:00:00,5.88,180,231,56,2,39,3.195,3.45,23
1999-10-31 20:00:00,5.88,180,255,51,2,43,4.4225,3.2,27
1999-10-31 21:00:00,7.44,200,209,38,3,40,3.235,2.425,23
1999-10-31 22:00:00,6.96,200,214,47,3,39,3.1075,2.65,23
1999-10-31 23:00:00,7.2,190,180,48,5,33,2.6525,2.175,19
1999-11-01 00:00:00,6.6,190,154,49,8,28,4.4675,1.375,16
1999-11-01 01:00:00,6,180,100,40,12,26,3.336667,0.7666667,12
1999-11-01 02:00:00,6.6,190,84,33,12,25,3.483333,0.4666667,14
1999-11-01 03:00:00,7.44,170,68,26,15,23,2.5675,0.5,13
1999-11-01 04:00:00,6.6,170,73,24,13,23,2.59,0.45,12
1999-11-01 06:00:00,7.44,180,167,42,5,38,4.2725,1.075,19
1999-11-01 07:00:00,8.639999,200,326,72,3,51,7.53,3.175,30
1999-11-01 08:00:00,7.2,200,478,76,3,64,10.3975,4.55,38
1999-11-01 09:00:00,6.96,200,371,78,2,61,8.525,3.075,41
1999-11-01 10:00:00,6.24,190,268,63,2,50,6.2125,1.825,33
1999-11-01 11:00:00,8.04,180,356,76,3,57,8.24,2.325,34
1999-11-01 12:00:00,7.44,180,424,73,1,68,9.17,3.125,40
1999-11-01 13:00:00,8.52,170,435,73,1,48,9.0625,3.55,35
1999-11-01 14:00:00,8.88,190,400,92,0,44,8.05,3.425,37
1999-11-01 15:00:00,11.28,200,330,46,1,35,7.0975,3.675,30
1999-11-01 16:00:00,11.88,200,323,69,1,30,6.625,3.825,25
1999-11-01 17:00:00,11.16,220,353,60,2,33,7.2275,4.8,26
1999-11-01 18:00:00,12.84,250,337,63,3,27,7.64,4.6,21
1999-11-01 19:00:00,9.48,250,292,59,3,26,7.0775,3.6,17
1999-11-01 20:00:00,7.56,240,381,78,2,41,8.6525,4.2,29
1999-11-01 21:00:00,7.32,230,317,51,2,38,7.7225,3.675,27
1999-11-01 22:00:00,6,230,256,49,2,32,6.195,2.425,21
1999-11-01 23:00:00,4.8,200,253,52,2,33,5.78,2.3,21
1999-11-02 00:00:00,4.56,210,187,31,3,29,4.7,1.775,18
1999-11-02 01:00:00,4.44,210,143,45,4,21,3.366667,1.066667,13
1999-11-02 02:00:00,3.84,210,102,35,8,20,3.483333,0.6666667,11
1999-11-02 03:00:00,4.92,200,117,40,7,22,2.9525,0.7,12
1999-11-02 04:00:00,6,220,123,36,6,22,2.955,0.7,13
1999-11-02 06:00:00,6.48,230,293,49,3,35,6.3675,1.6,21
1999-11-02 07:00:00,7.08,230,430,63,2,53,9.4075,3.2,36
1999-11-02 08:00:00,7.2,240,337,61,2,80,7.9175,2.875,36
1999-11-02 09:00:00,7.44,250,271,52,2,64,7.055,1.85,35
1999-11-02 10:00:00,7.92,250,296,57,3,53,8.435,1.975,37
1999-11-02 11:00:00,8.4,270,350,59,3,56,10.075,1.775,15
1999-11-02 12:00:00,6.72,260,395,87,4,71,11.2175,2.625,57
1999-11-02 13:00:00,6.84,260,430,76,3,73,13.1175,3.175,58
1999-11-02 14:00:00,6.6,280,263,67,6,50,8.845,1.7,22
1999-11-02 15:00:00,6.12,260,297,66,4,33,7.8975,2.675,18
1999-11-02 16:00:00,5.52,270,497,95,3,52,11.265,4.15,27
1999-11-02 17:00:00,5.28,250,646,82,3,59,14.135,6.4,35
1999-11-02 18:00:00,4.68,240,577,86,2,58,12.4275,6.875,36
1999-11-02 19:00:00,4.08,250,575,93,3,50,11.8,6.375,32
1999-11-02 20:00:00,3.6,250,573,77,2,50,12.1675,7.2275,31
1999-11-02 21:00:00,3.48,250,494,70,2,51,10.485,4.725,32
1999-11-02 22:00:00,3.12,250,439,61,1,46,9.405,3.75,29
1999-11-02 23:00:00,3.36,170,343,58,1,38,7.1425,2.825,25
1999-11-03 00:00:00,3.48,200,268,55,1,31,5.2625,2.075,19
1999-11-03 01:00:00,3,240,175,36,1,24,3.31,1.133333,14
1999-11-03 02:00:00,3.36,210,149,37,2,20,3.54,0.7666667,11
1999-11-03 03:00:00,3.72,190,162,44,2,20,3.065,0.875,8
1999-11-03 04:00:00,3.72,200,134,38,3,20,2.4375,0.925,9
1999-11-03 06:00:00,3.48,220,322,55,1,37,6.3,1.65,20
1999-11-03 07:00:00,2.76,230,559,82,2,59,11.0025,3.8,37
1999-11-03 08:00:00,3.24,220,619,83,2,75,12.3825,4.775,53
1999-11-03 09:00:00,3.72,190,487,75,1,74,9.9875,3.15,49
1999-11-03 10:00:00,4.2,230,444,73,1,71,9.4725,2.625,46
1999-11-03 11:00:00,5.28,210,540,109,2,75,11.5425,3.825,50
1999-11-03 12:00:00,5.04,240,591,92,2,82,12.7075,3.8,62
1999-11-03 13:00:00,4.8,220,568,49,2,72,12.5575,4.4,48
1999-11-03 16:00:00,3.6,210,723,108,2,83,13.7425,6.7,56
1999-11-03 17:00:00,4.2,190,674,93,2,67,13.055,7.125,41
1999-11-03 18:00:00,4.32,210,660,95,2,67,13.55,8.1275,50
1999-11-03 19:00:00,4.08,220,482,70,1,57,10.205,5.925,43
1999-11-03 20:00:00,4.2,200,355,54,0,54,7.185,3.5,38
1999-11-03 21:00:00,4.2,200,337,61,1,51,6.5825,3.35,36
1999-11-03 22:00:00,3.72,190,347,52,1,51,6.8625,3,34
1999-11-03 23:00:00,3,190,320,54,1,45,6.1275,2.85,31
1999-11-04 00:00:00,2.4,190,341,57,1,42,6.235,2.625,28
1999-11-04 01:00:00,1.56,180,249,51,0,29,4.46,1.8,21
1999-11-04 02:00:00,2.16,170,169,43,1,25,3.83,1.1,17
1999-11-04 03:00:00,2.52,170,160,45,1,22,3.4075,0.85,14
1999-11-04 04:00:00,2.4,180,143,36,1,23,3.065,0.875,14
1999-11-04 06:00:00,2.64,190,272,48,1,37,5.435,1.325,23
1999-11-04 07:00:00,3.12,150,387,55,2,52,8.1125,2.4,32
1999-11-04 08:00:00,3.24,140,700,112,3,87,14.6275,5.425,52
1999-11-04 09:00:00,4.2,160,454,89,1,73,10.72,3.35,49
1999-11-04 10:00:00,5.4,180,352,64,1,58,9.235,2.125,36
